latitude,longitude
41.71261550000001,-72.6064027
41.7442327737808,-72.6829350739717
41.76806,-72.67283
41.76658,-72.66924
41.765561,-72.6759886
41.704375,-72.591229
41.71366,-72.64458990000001
41.761855,-72.7428457
41.684579,-72.65420999999998
41.69718,-72.72316
41.721414,-72.622947
41.76175,-72.67089
41.68286,-72.71096999999997
41.7665672,-72.6775834
41.71451,-72.76488
41.7216304764136,-72.61397450370491
41.7639,-72.731178
41.828899105476296,-72.7356981202834
41.709491,-72.662662
41.7077339,-72.70133100000002
41.7686847297583,-72.62150714806609
41.76096,-72.74341
41.7603772687287,-72.74471270419959
41.7603547399713,-72.7442870623225
41.7843256,-72.74658829999998
41.7601818064993,-72.741547
41.730542268783005,-72.725773590701
41.757962,-72.720807
41.760612611965605,-72.7446329860951
41.7111028,-72.6535082
41.7213823,-72.6197969
41.75076,-72.71805
41.764351778613204,-72.73233377943009
41.693464,-72.764196
41.830619812011705,-72.73741149902341
41.721684,-72.616253
41.7181140929461,-72.6552224904299
41.710033736733706,-72.73688
41.7674468315466,-72.6729361954103
41.8088399,-72.60299
41.7212679889875,-72.6210598647594
41.8175154,-72.6103543
41.722888,-72.7597266
41.75982,-72.74476
41.7852,-72.747793
41.758525458415,-72.7441062352059
41.704217,-72.702706
41.713227,-72.60424470000002
41.83176,-72.73959
41.68682,-72.7086099
41.760965,-72.743409
41.760333,-72.740359
41.7596643,-72.73993890000001
41.76301,-72.6710499
41.71261550000001,-72.6064027
41.7603144893625,-72.74432
41.761383,-72.742549
41.7362600593125,-72.7220818180354
41.760072,-72.675158
41.761562,-72.742713
41.7131759881891,-72.6072360947728
41.726846,-72.756689
41.829961,-72.609246
41.7640722577094,-72.6694155330156
41.767593700000006,-72.67326
41.7775882,-72.7178889
41.72009,-72.66764
41.759761,-72.7386246
41.712588581486,-72.6529580354691
41.7526552,-72.6869118
41.7119398,-72.6056454
41.7122714,-72.6524277
41.7140754885517,-72.6046942714442
41.7680755,-72.67287940000001
41.831308116745795,-72.60803103446959
41.69504000000001,-72.70614990000001
41.7255980120555,-72.7592419941681
41.8135285882874,-72.5933754444122
41.76055529999999,-72.7443667
41.7613067498387,-72.7448434540335
41.723995,-72.76321300000002
41.723692754731104,-72.6173378527233
41.759403072143705,-72.7410948586286
41.831158,-72.73591400000002
41.7115792811837,-72.60633531549591
41.831423,-72.734657
41.76268,-72.63091999999997
41.759387750380505,-72.7441795210367
41.78466,-72.748405
41.712513103677296,-72.6061086777833
41.7272333538915,-72.61682063341141
41.721866301325,-72.6139312237501
41.71351,-72.60839
41.830635,-72.60863
41.752058393386605,-72.697415892625
41.7416367914339,-72.6705613989502
41.75958,-72.67725
41.75262,-72.68333
41.75794000000001,-72.69266999999998
41.7435,-72.66775
41.7602,-72.70916
41.74803,-72.66475
41.7620665,-72.6463105
41.72542070000001,-72.72288909999997
41.7539933009932,-72.6774300790578
41.73876,-72.67184
41.78844,-72.6700199
41.756973,-72.72556999999998
41.70658,-72.7015
41.7062154,-72.59141540000002
41.73784000000001,-72.66812
41.744089,-72.66691379999997
41.71538,-72.66433
41.731251,-72.669715
41.7360802,-72.7255402
41.75472,-72.70607
41.74321,-72.67344
41.73283,-72.71356999999998
41.77358,-72.681566
41.78438843101471,-72.6653297775131
41.73964,-72.67002
41.78121,-72.6163
41.7465199,-72.67034
41.7561127090041,-72.71445035934441
41.73934000000001,-72.66071
41.7365,-72.66978
41.8074915140974,-72.7123644317383
41.7766,-72.64406
41.79882,-72.66176
41.7718429947951,-72.6703245509262
41.4809,-72.81605
41.7054328918457,-72.6608352661133
41.68556,-72.75971
41.73693,-72.72583
41.76517,-72.71048990000001
41.774722,-72.634478
41.74091,-72.68425
41.76322013139721,-72.7371720224619
41.7875685542822,-72.66983717679979
41.793225,-72.65936500000002
41.734869,-72.6755457
41.77,-72.66
41.69718,-72.70765
41.800222,-72.6009705
41.7605999,-72.67889
41.7864290111057,-72.656396310353
41.7750427739347,-72.6859419828893
41.75327,-72.70917
41.7653381,-72.7162557
41.76173,-72.739952
41.75659570000001,-72.7063593
41.65233610000001,-72.750913
41.619273,-72.65434599999998
41.73137,-72.72759
41.77586,-72.63059
41.74357,-72.67114000000002
41.75978,-72.71446
41.7517406126966,-72.64035969972609
41.73989,-72.651457
41.77596,-72.68696
41.755992,-72.7277728
41.75705172121521,-72.8831425309181
41.698039,-72.657386
41.7127454306639,-72.6640963411045
41.7571615,-72.705845
41.76512,-72.659049
41.7754205,-72.63518359999998
41.77107,-72.6595
41.720234287458794,-72.7315411298222
41.77119,-72.65294
41.77563,-72.63349000000002
41.7693051,-72.64775870000003
41.731369,-72.7170715
41.762059,-72.646235
41.736747,-72.723449
41.7742814,-72.6580349
41.71184,-72.72907
41.5607328,-72.6469693
41.668277,-72.72547
41.74403,-72.65258
41.7559734,-72.6425583
41.7369,-72.65953
41.74063615056829,-72.6712993830432
41.4283335,-72.976621
41.74242,-72.6692
41.7229,-72.72565999999998
41.7322349,-72.6692342
41.78757,-72.66279
41.69268,-72.70595
41.6760292,-72.70085909999997
41.791817133221706,-72.65952483541591
41.78550900000001,-72.657324
41.74346,-72.66605
41.77424,-72.68505
41.635948588283796,-72.75002875046721
41.746406,-72.677353
41.72992,-72.720365
41.75718,-72.71688
41.766131219337396,-72.671896010643
41.738003000000006,-72.667022
41.77899,-72.61142
41.73438,-72.67532
41.776714,-72.643916
41.701630577445,-72.7748288959265
41.7655302131165,-72.6469364762306
41.73234,-72.67488
41.7752399,-72.63464990000001
41.7823801968068,-72.6647252487527
41.734645,-72.7185115
41.79267,-72.65836999999998
41.7614251,-72.63580759999998
41.716211,-72.586568
41.775445926873296,-72.6412142222473
41.7737083,-72.6704102
41.7173,-72.59134
41.741870880127,-72.6771545410156
41.709288720917,-72.6032718559283
41.76361,-72.68692879999998
41.75999,-72.6924
41.78408,-72.70352
41.68165,-72.95573
41.78401,-72.58589
41.7403199,-72.66641
41.70155,-72.77528000000002
41.78354,-72.70182
41.81384,-72.5923
41.75267,-72.69776999999998
41.7951141168746,-72.6222565587115
41.7494774,-72.8551375
41.7636151,-72.65285659999998
41.753,-72.64001
41.78313,-72.59397
41.7365,-72.66978
41.72288,-72.71611999999998
41.93509,-72.768609
41.77119,-72.65294
41.7859084649166,-72.6568500922425
41.741053,-72.672573
41.73649,-72.6541699
41.71877,-72.6134
41.75796,-72.70345
41.81404000000001,-72.61251999999998
41.69718,-72.70765
41.6956693,-72.71871879999998
41.752379,-72.6993528
41.7690460356818,-72.65329528587291
41.7087173461914,-72.5906677246094
41.77478,-72.68621999999998
41.8180695,-72.7161562
41.742627,-72.717262
41.78699203454861,-72.6699759811163
41.73871,-72.6667
41.826,-72.72949
41.724586,-72.724746
41.73577,-72.68608
41.73565,-72.62850999999998
41.7538,-72.68316
41.80211,-72.61809000000002
41.7565557,-72.72676209999999
41.7577754281021,-72.64423683285709
41.72956,-72.72287
41.7382878,-72.719892
41.72193,-72.71275
41.7369049,-72.6291949
41.7696174,-72.65758000000002
41.73849000000001,-72.66986999999997
41.601615905761705,-72.8839111328125
41.75993,-72.68732
41.705107,-72.74547199999998
41.5504225229914,-72.6467309519649
41.7290989,-72.72324029999999
41.83533,-72.7375
41.824403,-72.60905100000002
41.7250395566225,-72.62247942388059
41.7316415687294,-72.71514514241049
41.7710968845918,-72.6439310610294
41.784473,-72.6035898
41.72931,-72.72298
41.7700369138465,-72.65885487266159
41.7859191048486,-72.6610218230418
41.71636,-72.61225
41.723002,-72.727
41.70706,-72.59971
41.74155,-72.67279
41.781792,-72.61411899999997
41.8217385560274,-72.87347517907621
41.74478,-72.63341
41.73353,-72.71372
42.129447,-72.189948
41.783156,-72.664953
41.8135185,-72.6505432
41.8082,-72.70739
41.78992,-72.66135899999998
41.7305548843741,-72.7217109052843
41.73202420000001,-72.66935179999999
41.7308229,-72.66977220000003
41.740997314453104,-72.66929626464841
41.70725,-72.70116
41.7878314779843,-72.6654606945538
41.784491,-72.658338
41.7846170604206,-72.657982006354
41.7297915035264,-72.7223777694807
41.80001,-72.65637
41.778968811035156,-72.62154388427734
41.774656,-72.634075
41.76331,-72.65089
41.82922,-72.59872
41.717455,-72.613801
41.81106,-72.70838
41.784889,-72.664893
41.7901335,-72.66072079999998
41.7836449872789,-72.6590846538583
41.32759,-72.37755
41.44433,-72.83452
41.6947443756435,-72.65654683113091
41.731554,-72.716368
41.875003,-72.610136
41.78901919427671,-72.660385352758
41.74125,-72.6946
41.7625358268689,-72.6312205873957
41.7542579,-72.7672233
41.770077,-72.65991899999999
41.71312,-72.61148
41.70494,-72.72554000000002
41.816205518969,-72.7090771998634
41.79808,-72.66213990000001
41.6556788,-72.8689682
41.7432902,-72.7164824
41.757282,-72.716827
41.7819083149557,-72.66752097370009
41.725884,-72.614634
41.8088398128748,-72.6023983955383
41.768902,-72.657815
41.79166,-72.66886
41.8201762026336,-72.69525639248059
41.7067972,-72.70147490000002
41.7246,-72.669156
41.7184601,-72.7330704
41.73332979999999,-72.6873932
41.7689768208907,-72.6576890038482
41.7362289,-72.6573257
41.78507000000001,-72.60136
41.72228,-72.7124
41.71319,-72.61107
41.75613,-72.729545
41.7703375039491,-72.6542621979232
41.76422,-72.72986999999998
41.786042,-72.74793000000003
41.70129,-72.70455
41.71214000000001,-72.7265199
41.73819780349729,-72.66703695058821
41.7149713598197,-72.7631754978847
41.782995,-72.5932822
41.78249,-72.6718099
41.707394,-72.591894
41.75106,-72.71089
41.8113901217778,-72.6119722525279
41.74027,-72.66574
41.7554379106075,-72.64175273546171
41.7695414274931,-72.657408490777
41.71656,-72.73713000000002
41.72821,-72.61685
41.7242443596629,-72.6690429076553
41.730354070800296,-72.7226123213768
41.731592863798106,-72.67424069345
41.735404,-72.71579190000001
41.8501464270623,-72.5761292502529
41.8099,-72.60569
41.7574947,-72.6436068
41.84717,-72.48515
41.16836,-73.26138
41.78375,-72.60724990000001
41.77474,-72.63431
41.6504097,-72.7510071
41.72977548318229,-72.7214672224066
41.7102812947022,-72.5865929680472
41.709777,-72.69908659999999
41.78873645282121,-72.6636879005643
41.781617,-72.615649
41.71605682373049,-72.58363342285159
41.78891,-72.66444
41.730638,-72.7203973
41.768980600000006,-72.6558617
41.7323155001835,-72.6700746539843
41.77013400000001,-72.650615
41.730747,-72.719976
41.7047887529646,-72.7020448957171
41.80712,-72.71204
41.6851708,-72.7096663
41.72985,-72.7221943
41.797437,-72.61549699999998
41.905572,-72.633057
41.774668,-72.63407600000002
41.7679391,-72.654014
41.81278,-72.61040899999998
41.66328,-72.86499
41.7892914,-72.65730190000002
41.704134,-72.70589
41.68519000000001,-72.75851999999998
41.79765,-72.61234
41.7298203,-72.7231293
41.757713,-72.723304
41.83786,-72.56671
41.731731,-72.725891
41.765888024003,-72.66997980204701
41.7167,-72.60385
41.32358,-72.83315
41.981891,-73.045563
41.68592,-72.70916
41.80681,-72.65821
41.7447914,-72.7148667
41.50525800000001,-73.0018
41.6829302,-72.6556006
41.7608982965001,-72.6444534164361
41.807899,-72.707323
41.7294450849295,-72.7235262840986
41.7516661050654,-72.7116581217067
41.7869207870641,-72.6698237657547
41.742574,-72.716247
42.09934000000001,-72.58118
41.72169093460922,-72.61516668537159
41.6096556,-72.7058715
41.773884,-72.61642900000002
41.7600357,-72.64435
41.8217071352972,-72.6569236303363
41.76989910134179,-72.6574001822638
41.3727264404297,-72.16310119628909
41.791221292673896,-72.657020873565
41.81868,-72.69654
41.813433,-72.612483
41.70527,-72.59327990000001
41.722479,-72.725721
41.784507,-72.66388570000002
42.2230615768161,-72.1921163544922
41.705772399902294,-72.7011337280273
41.7700369138465,-72.65885487266159
42.1401,-72.50148
41.7654478,-72.6739684
41.8355101263298,-72.73833181605359
41.7511,-72.7179699
41.81574000000001,-72.69542
41.7775221748494,-72.62755516916509
41.8285086572778,-72.5995620057476
41.69822,-72.75608000000003
41.69427,-72.75667
41.81604442445121,-72.7098750773835
41.704414367675795,-72.59336853027341
41.793491,-72.658992
41.8298277,-72.73480620000002
41.69744,-72.65788
41.74029,-72.65995500000002
41.70912,-72.60285999999998
41.7445297,-72.63397979999998
41.8153767,-72.6949705
41.82922,-72.59872
41.19319,-73.15768
41.78425,-72.70187
41.7247635,-72.61505490000002
41.7034947127104,-72.66042128205301
41.68381,-72.65397
41.71701,-72.73753
41.8339642,-72.73743490000003
41.713852,-72.591406
41.970027923584,-71.6700210571289
41.70618,-72.59142
41.781792,-72.61411899999997
41.7444600909948,-72.78372511267659
41.738472,-72.719719
41.72549220000001,-72.72766429999999
41.718189239502,-72.6123428344727
42.00246920000001,-72.5933433
41.7688,-72.66996
41.7690532654524,-72.6767324656248
41.7650099,-72.6756
41.76764,-72.67863
41.385339,-73.42747
41.770558121971895,-72.6532699201349
41.7609895762084,-72.7020172960785
41.795236407054794,-72.66390492831108
41.67404000000001,-72.85146999999998
42.245822,-71.89585629999998
41.76390870000001,-72.6514888
41.7679535597563,-72.68156647682191
41.7711618,-72.6707395
41.76511,-72.65902709999997
41.823101,-72.608672
41.72543,-72.72203
41.7812570710825,-72.6158518132665
41.724072,-72.72385600000001
42.2468124,-71.7315154
42.601713,-72.60631
41.696666,-71.520331
41.7582003,-71.43536359999997
41.0404084,-73.53913320000002
41.06213,-73.815424
42.349288,-71.082729
41.7905235,-72.6603824
41.7651454,-72.673705
41.7535871,-72.6809449
41.7667170784735,-72.672953048474
41.7675585384285,-72.67501658242242
41.8165216302092,-72.7336719878044
41.70598663693429,-72.66101661749721
41.76682,-72.71061999999998
41.76431013749696,-72.65105992480076
41.762362,-72.739582
41.7505733829849,-72.63971849629509
41.77151,-72.69667
41.73096,-72.67404
41.76783315265561,-72.6757832392469
41.765435,-72.67385
41.75146,-72.70923
41.83039,-72.735326
41.7216377258301,-72.6682968139648
41.7681076,-72.6752644
41.7283386737108,-72.61708550155159
41.7324918644287,-72.73117030646091
41.7616372778996,-72.7437171388173
41.756923,-72.718467
41.76809171678379,-72.6452067518225
41.70892,-72.66226
41.7623892579846,-72.74143118481521
41.7681949,-72.68828420000001
41.69805,-72.72004
41.71352005004879,-72.6055603027344
41.76842,-72.69014
41.7154388,-72.58541109999999
41.7144758039948,-72.7636703748417
41.696309,-72.72341
41.82391,-72.67324
41.719411,-72.693197
41.722076416015604,-72.6236877441406
41.7599683,-72.7429515
41.76117,-72.74263
41.69507539999999,-72.6573559
41.7523791046955,-72.7442044650117
41.70529000000001,-72.66136999999998
41.710813324632,-72.6048573299919
41.72483310855029,-72.759382221419
41.7598359,-72.7445252
41.76005,-72.74688
41.713238,-72.609665
41.8169643,-72.7405411
41.75913,-72.66932
41.78525,-72.74611999999998
41.7792699,-72.61275970000001
41.75576289999999,-72.6749036
41.8294780701399,-72.7348834276199
41.6975598,-72.7564233
41.817256,-72.7124291
41.7751687020063,-72.67939724028109
41.6966928,-72.7205321
41.71,-72.5996
41.687134,-72.655331
41.69546010000001,-72.7225507
41.75837,-72.74308
41.7608668852812,-72.7424597495139
41.760614,-72.7157436
41.7656599,-72.6019
41.78763,-72.74778
41.7162687,-72.601869
41.71244,-72.60531
41.70463170000001,-72.7352861
41.714155,-72.609112
41.7567711,-72.71360779999998
41.6851844787598,-72.6539306640625
41.81487,-72.70855999999998
41.7153211,-72.58704820000001
41.7577641,-72.72038979999998
41.77240783601079,-72.68879305396129
41.7598177,-72.7441615
41.8169083,-72.7423304
41.765103712678,-72.6735989749432
41.7175636291504,-72.5985107421875
41.768396,-72.6846855
41.766794938737995,-72.670582057965
41.767688,-72.674235
41.7326995,-72.7349866
41.769857290779,-72.64318915910509
41.789249,-72.671663
41.76264000000001,-72.74175509999998
41.704948,-72.597656
41.76368520000001,-72.6886534
41.76422,-72.70716999999998
41.705866,-72.66192459999998
41.7575705,-72.7225322
41.76477,-72.67223
41.78713,-72.6731
41.7559013,-72.7124176
41.76761010000001,-72.67514229999998
41.77789,-72.68607
41.755841166890896,-72.6756587927199
41.694495327596,-72.7199042970977
41.70582,-72.66287
41.7563663,-72.71039909999998
41.8294753,-72.7338551
41.7600456,-72.7397818
41.6970763,-72.65814259999998
41.7317466,-72.71246529999998
41.70059000000001,-72.65979
41.7437763,-72.67253649999998
41.7134284973145,-72.60646057128909
41.7604628,-72.7443361
41.74483435812578,-72.7150743047739
41.7679408192635,-72.6779025793076
41.78385,-72.7477213
41.7095651,-72.6029362
41.6981532,-72.7235731
41.7612707788688,-72.7450376348437
41.75696,-72.70943
41.711891,-72.605654
41.732356,-72.73406999999997
41.765297,-72.609052
41.76422879999999,-72.7324306
41.77137070000001,-72.6426918
41.7563663,-72.71039909999998
41.7667285,-72.7081247
41.76532,-72.72534
41.7178342,-72.6134571585317
41.7602697087778,-72.7425507105345
41.69633579999999,-72.7212412
41.6876429,-72.76995090000001
41.830993,-72.73598559999998
41.69753,-72.72339000000002
41.71272800000001,-72.726612
41.691255,-72.7596872
41.77392620000001,-72.64096070000002
41.69753,-72.65866
41.732754057198896,-72.6243314892054
41.7588968,-72.6754805
41.82253,-72.69651999999998
41.78064000000001,-72.69136999999998
41.7553291320801,-72.7301406860352
41.6966669,-72.72075009999998
41.7132453918457,-72.6072616577148
41.76372,-72.68842
41.7561863313957,-72.7280686524916
41.7309960391979,-72.6742879236251
41.766795,-72.66974106011891
41.7174,-72.60817
41.7547683,-72.7073869
41.733028,-72.724386
41.712327,-72.609226
41.766018895613705,-72.6734973736952
41.74716025358821,-72.69116513712959
41.75656,-72.71094000000002
41.7137613873115,-72.6529861986637
41.76215,-72.68459
41.752304,-72.722266
41.75981,-72.74398000000002
41.73314600000001,-72.72413900000002
41.740375,-72.711625
41.768019590229,-72.67327778898641
41.7613431145394,-72.74468878321859
41.739978,-72.696711
41.7596163,-72.7402058
41.761485,-72.743
41.7662456113613,-72.709974656751
41.7561055719852,-72.7032045274973
41.761925700000006,-72.68695840000002
41.70591,-72.74919799999998
41.754447,-72.681095
41.7737251798781,-72.641145329972
41.7381201,-72.6752755
41.76369095,-72.669288
41.71234017,-72.65288017
41.762205,-72.673813
41.7560263615624,-72.6659168935632
41.7607702,-72.745492
41.7634176585648,-72.6739867486917
41.768708,-72.67514200000002
41.7282289,-72.6902578
41.7659912287951,-72.6692392475157
41.741105,-72.67611490000002
41.766847,-72.676011
41.761234266507294,-72.7455790485646
41.709297,-72.58943599999998
41.7676165,-72.6744397
41.76791,-72.67522
41.71842150000001,-72.7634745
41.7637662736347,-72.6727566619308
41.7580602318048,-72.6888835430145
41.7551193,-72.67634579999998
41.7325986887545,-72.7326997109293
41.711496380770605,-72.60905868654069
41.76299347350579,-72.671786
41.7127355154482,-72.7266304567982
41.785716,-72.745263
41.761151978736,-72.7435555128975
41.7569,-72.71401
41.78228,-72.69591
41.817249,-72.739712
41.7565,-72.70952
41.756582334637606,-72.7096994966269
41.728275,-72.722383
41.691801,-72.65731600000002
41.76666,-72.67649
41.7184781,-72.7636832
41.7611849086677,-72.73960512922379
41.7786582559347,-72.68813520669941
41.831576,-72.73967569999998
41.7123568459963,-72.65285491083391
41.76369138746721,-72.68855731934309
41.74227,-72.7115
41.7839066684246,-72.7017098665237
41.83069167704001,-72.73609909999998
41.774159,-72.67841899999998
41.79983,-72.61888
41.7670946,-72.7114253
41.75424,-72.68311
41.76888130590871,-72.6734126490052
41.763701,-72.673185
41.763302754254,-72.686777
41.767132,-72.6779423
41.76464,-72.72542
41.7134284973145,-72.60646057128909
41.736729,-72.720872
41.757082,-72.71889399999998
41.7573503,-72.68223
41.7139927908346,-72.60481404081379
41.766880879323104,-72.67485916875
41.71411,-72.65281999999998
41.7605208,-72.744794
41.7614335853715,-72.6747375871399
41.7832726557458,-72.69884690937509
41.77533070000001,-72.6298341
41.7658446729183,-72.6694744080305
41.768802,-72.68156
41.7822050275131,-72.6982954144478
41.76302,-72.64673
41.7656756937504,-72.67215527594091
41.7582,-72.68868
41.7876250087239,-72.6621794700623
41.76126,-72.74306
41.767411,-72.676484
41.6973168768628,-72.723003923893
41.766798868775396,-72.6745136082172
41.7524679820926,-72.7145227789879
41.7193168,-72.6665491
41.742115949220796,-72.7125231921673
41.7579956,-72.6916889
41.738721607967896,-72.65935510396959
41.765951,-72.608682
41.76315,-72.62853
41.7625,-72.6747199
41.712532,-72.60682299999998
41.698186,-72.724358
41.7900417055276,-72.66212233209559
41.712155,-72.60732900000002
41.68454000000001,-72.65564
41.7664925,-72.6737047
41.820873,-72.654452
41.720461,-72.620193
41.733220893807,-72.7330691575434
41.692499,-72.655265
41.73783,-72.66758940000003
41.7125587,-72.7253418
41.752276,-72.722307
41.73349,-72.67517
41.74121,-72.71821
41.75765,-72.72542
41.784298568393204,-72.7455066221861
41.7724461,-72.6416002
41.73744,-72.65884
41.7680893,-72.6752625
41.815823,-72.6951822
41.69324188568179,-72.65656808403871
41.71337,-72.60368000000003
41.817389,-72.716205
41.7234912,-72.7604522
41.6967537,-72.7229385
41.7659473,-72.6731035
41.76102,-72.70626
41.76074000000001,-72.744302
41.767408760107,-72.6976763653309
41.7252724291729,-72.75740400000002
41.7191,-72.61429
41.6921543329954,-72.7322367578745
41.7833190610589,-72.5846609473228
41.7563896,-72.70970150000002
41.695363,-72.75647099999998
41.742466706258995,-72.710911296944
41.7606773173146,-72.7444105340344
41.7328531590055,-72.7326634110726
41.76671430591379,-72.6703732833266
41.76264000000001,-72.74175509999998
41.795158728775796,-72.6213393922653
41.73952,-72.68403
41.7065,-72.70115
41.83218,-72.739655
41.727341,-72.615732
41.6850705,-72.6551866
41.82994,-72.73434300000002
41.75818,-72.68213
41.696535050869,-72.7211746573448
41.723402,-72.763161
41.741954,-72.71365899999998
41.786423,-72.74855699999998
41.7180156,-72.71748769999998
41.758988,-72.742882
41.785469243655,-72.7450702381454
41.717813,-72.613888
41.798487,-72.715184
41.7308283573575,-72.7187774967058
41.7666206,-72.672762
41.71352005004879,-72.6055603027344
41.817081,-72.712965
41.68747000000001,-72.76977
41.7209815979004,-72.66810607910159
41.71546,-72.66459
41.7226979,-72.6153645
41.714852,-72.607816
41.7616369320056,-72.7424767613411
41.755744,-72.728263
41.694393157959,-72.6557388305664
41.7556841,-72.72902579999997
41.70648900000001,-72.594949
41.8115959289511,-72.658349275589
41.723197,-72.762541
41.694567,-72.720332
41.75442,-72.64073
41.7431701360395,-72.7158604399433
41.761013,-72.742511
41.75521227741989,-72.76607067119221
41.759911,-72.7159
41.6986618,-72.6686325
41.786285192973,-72.74868700419759
41.6950645,-72.6573532
41.7685941335916,-72.67333106356749
41.8172,-72.71396
41.782484,-72.59147
41.73418,-72.67498
41.715661,-72.762592
41.74928370000001,-72.6387807
41.7415966,-72.7176411
41.7094243622615,-72.7635009278276
41.695386,-72.74734699999998
41.69672,-72.72336
41.7184781,-72.7636832
41.688090727048795,-72.7699245019405
41.73890273743064,-72.72030293941499
41.7093252,-72.60249329999998
41.76370758026632,-72.6088286133
41.818985268473604,-72.65691496431829
41.7312735780296,-72.7436740356004
41.7875646,-72.7477495
41.7693097,-72.6436059
41.784363074927604,-72.7479109168053
41.76282,-72.7377
41.831366,-72.739777
41.687673866734,-72.7081290670139
41.8237462480024,-72.60855876285859
41.8280664877426,-72.7310609096407
41.81465,-72.695252
41.69777,-72.72304
41.785283,-72.74811
41.69668,-72.72138000000002
41.730118,-72.619052
41.716575,-72.737775
41.760859,-72.73899499999997
41.7689365,-72.6038742
41.71352005004879,-72.6055603027344
41.73675,-72.62881999999998
41.831296,-72.77256899999998
41.72358491446921,-72.7580425383531
41.682534,-72.7785385
41.685622664034796,-72.6541408896447
41.7132453918457,-72.6072616577148
41.72302,-72.76339399999998
41.706145,-72.661947
41.784691,-72.745411
41.7212238,-72.614364
41.761488,-72.74316800000003
41.818236,-72.730705
41.73211,-72.74289
41.7036743164062,-72.7032470703125
41.7839542,-72.7593646
41.7318306,-72.741539
42.63134,-72.8866199
41.2770773067193,-73.9255098081
41.7668525129557,-72.6770798116922
41.7597820707439,-72.7386740525498
41.767947,-72.672753
41.7692847,-72.6762294927292
41.76483400136279,-72.6620975
41.72351725446629,-72.6187214255879
41.767916,-72.68110300000002
41.7729967,-72.6706561
41.734411342445,-72.6607004527978
41.7670902,-72.66103869999998
41.69448010000001,-72.7056127
41.717333,-72.7617511153221
41.70382,-72.70186
41.76864000000001,-72.62003
41.709297,-72.608426
41.785102187599,-72.6609708531632
41.76331,-72.73725
41.73392,-72.66112
41.767618,-72.679019
41.75712,-72.642785
41.76042,-72.67002
41.684372,-72.653356
41.70742833,-72.69961667
41.7109375,-72.6529541015625
41.74916320000001,-72.6386954
41.76798,-72.62035999999998
41.69533,-72.70536
41.7684625089169,-72.6207386702299
41.77429,-72.63888
41.772101,-72.545735
41.8661992,-72.70155600000002
41.55859,-72.65263
41.6309190207357,-72.76197002558371
41.752238,-72.76291259999998
41.602848,-72.763821
41.92236328125,-72.65097045898438
41.84619,-72.5185599
41.6779298,-72.7484566
41.706613,-72.588014
41.71257,-72.609234
41.736194,-72.72376
41.804152,-72.72031700000002
41.40413,-73.14375
41.6766586303711,-72.9472427368164
41.77819,-72.63365
41.662406,-72.634004
41.528829,-72.66506899999997
41.6452407836914,-72.2012405395508
41.7652587890625,-72.2845687866211
41.76347,-72.69
41.517811,-72.627013
41.736497,-72.7261
41.7994403122956,-72.6183210535015
41.732593,-72.72675799999998
41.6918865,-73.026972
41.75428,-72.766563
41.6779823,-73.0051055
41.6439305,-72.9015107
41.690708,-72.37629799999998
41.71924,-72.72676
41.82236,-72.876542
41.883113,-72.437262
41.82416,-72.45628
41.488937,-72.6815271
41.84505,-72.55566999999998
